place,Year,mentions,distinct_people,max_person_weighted_degree,mean_person_weighted_degree,max_person_betweenness,mean_person_betweenness,max_person_pagerank,mean_person_pagerank,place_total_activity,meeting_intensity_score,brokerage_intensity_score,pagerank_intensity_score,metric_mode
"Jičín, Královéhradecký kraj, Czech Republic",1629,2,1,10,10.0,0.003025587828492393,0.003025587828492393,0.0035542884031299392,0.0035542884031299392,9,6.020599913279623,0.0018215853817841181,0.002139894845165488,full
"Jičín, Královéhradecký kraj, Czech Republic",1625,2,1,10,10.0,0.003025587828492393,0.003025587828492393,0.0035542884031299392,0.0035542884031299392,9,6.020599913279623,0.0018215853817841181,0.002139894845165488,full
"Tübingen, Baden-Württemberg, Germany",1597,13,2,75,69.38461538461539,0.0043049792531120335,0.003973827002872647,0.039674369338280564,0.03670867623990745,184,30.38542162090592,0.0017422563888527148,0.016074642290659302,full
"Tübingen, Baden-Württemberg, Germany",1598,11,2,75,64.0909090909091,0.0043049792531120335,0.003522255752546209,0.039674369338280564,0.03330481853342237,184,29.27137288903079,0.0016472242221880209,0.015358307996499183,full
"Tübingen, Baden-Württemberg, Germany",1609,2,2,7,4.5,0.005152143845089903,0.0025760719225449515,0.004867886643275981,0.003805432632586323,184,2.420149457818559,0.001626385843473594,0.001825280777649166,full
"Tübingen, Baden-Württemberg, Germany",1606,5,3,75,35.0,0.0043049792531120335,0.0017219917012448135,0.039674369338280564,0.017191010995956914,184,29.211108367483746,0.0016004954697763161,0.015100916248196273,full
"Tübingen, Baden-Württemberg, Germany",1601,5,3,75,36.2,0.0043049792531120335,0.0017219917012448135,0.039674369338280564,0.017950555511822442,184,29.529775004219935,0.0016004954697763161,0.015302617495131511,full
"Tübingen, Baden-Württemberg, Germany",1607,5,4,75,23.0,0.0043049792531120335,0.0008609958506224067,0.039674369338280564,0.0101845051106129,184,30.21344151692483,0.0015926723130058184,0.015371512114911636,full
"Tübingen, Baden-Württemberg, Germany",1618,5,4,75,24.8,0.0043049792531120335,0.0008609958506224067,0.039674369338280564,0.010184505110612899,184,30.768382279480594,0.0015926723130058184,0.015371512114911636,full
"Tübingen, Baden-Württemberg, Germany",1616,7,2,75,54.714285714285715,0.0043049792531120335,0.0030749851807943093,0.039674369338280564,0.02865893783003758,184,27.298083325456542,0.0015530971237772769,0.01438059272124819,full
"Ingolstadt, Bavaria, Germany, (Holy Roman Empire)",1621,1,1,3,3.0,0.002178423236514523,0.002178423236514523,0.002072706268330746,0.002072706268330746,6,2.1372431226481328,0.0015519400268191837,0.0014766257390865212,full
"Ingolstadt, Bavaria, Germany, (Holy Roman Empire)",1619,2,1,3,3.0,0.002178423236514523,0.002178423236514523,0.002072706268330746,0.002072706268330746,6,2.1372431226481328,0.0015519400268191837,0.0014766257390865212,full
"Tübingen, Baden-Württemberg, Germany",1614,3,2,75,51.666666666666664,0.0043049792531120335,0.0028699861687413557,0.039674369338280564,0.02682303257866375,184,26.656718665827604,0.001509955537005686,0.013994230538750919,full
"Tübingen, Baden-Württemberg, Germany",1591,2,1,7,7.0,0.005152143845089903,0.005152143845089903,0.004867886643275981,0.004867886643275981,184,1.8588887142944202,0.0013681802925798686,0.0012926942205214672,full
"Tübingen, Baden-Württemberg, Germany",1610,2,2,75,45.0,0.0043049792531120335,0.0021524896265560168,0.039674369338280564,0.022158104624920523,184,25.25373347288931,0.0013589599833051173,0.013012506811967067,full
"Vienna, Wien, Austria",1614,2,2,10,9.5,0.003025587828492393,0.0015127939142461965,0.0035542884031299392,0.0035542884031299392,58,5.2538915764089005,0.0012227777235231908,0.001915266246290485,full
"Vienna, Wien, Austria",1615,2,2,10,6.0,0.003025587828492393,0.0015127939142461965,0.0035542884031299392,0.0023373237312800275,58,4.310885396027816,0.0012227777235231908,0.0015873790443305122,full
"Tübingen, Baden-Württemberg, Germany",1595,5,1,75,75.0,0.0043049792531120335,0.0043049792531120335,0.039674369338280564,0.039674369338280564,184,19.916664796011645,0.001143211049840226,0.010535748201382618,full
"Tübingen, Baden-Württemberg, Germany",1599,6,1,75,75.0,0.0043049792531120335,0.0043049792531120335,0.039674369338280564,0.039674369338280564,184,19.916664796011645,0.001143211049840226,0.010535748201382618,full
"Tübingen, Baden-Württemberg, Germany",1600,4,1,75,75.0,0.0043049792531120335,0.0043049792531120335,0.039674369338280564,0.039674369338280564,184,19.916664796011645,0.001143211049840226,0.010535748201382618,full
"Tübingen, Baden-Württemberg, Germany",1613,2,1,75,75.0,0.0043049792531120335,0.0043049792531120335,0.039674369338280564,0.039674369338280564,184,19.916664796011645,0.001143211049840226,0.010535748201382618,full
"Bologna, Emilia-Romagna, Italy",1610,18,2,12,10.833333333333334,0.002161134163208852,0.0008404410634701092,0.005317945393263844,0.003744354588539457,22,8.000327496640486,0.0010516898460978653,0.003175242382214256,full
"Bologna, Emilia-Romagna, Italy",1605,1,1,9,9.0,0.002161134163208852,0.002161134163208852,0.005317945393263844,0.005317945393263844,22,3.9791651302350672,0.0009555010782222673,0.0023512203192633,full
"Bologna, Emilia-Romagna, Italy",1601,1,1,9,9.0,0.002161134163208852,0.002161134163208852,0.005317945393263844,0.005317945393263844,22,3.9791651302350672,0.0009555010782222673,0.0023512203192633,full
"Tübingen, Baden-Württemberg, Germany",1631,1,1,14,14.0,0.0030601659751037344,0.0030601659751037344,0.01180842364313004,0.01180842364313004,184,3.7177774285888403,0.000812643999284016,0.0031357922062602624,full
"Tübingen, Baden-Württemberg, Germany",1619,7,3,15,13.142857142857142,0.002178423236514523,0.0003112033195020747,0.004641839911560485,0.0031897572255769105,184,7.473491361551037,0.0006611341011124198,0.0020797239333035997,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1623,2,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Szprotawa, Lubusz Voivodeship, (Silesia) Poland",1614,1,1,17,17.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,34.0,0.0,0.0022407181188602316,full
"Blaubeuren Abbey, Blaubeuren, Baden-Württemberg, Germany",1593,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Styria, Austria",1594,1,1,3,3.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,2,3.785578521428744,0.0,0.004485012612617322,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1625,3,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1624,2,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Rouffach, Grand Est, France",1628,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,2,21.45161162142955,0.0,0.00755628949467906,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1622,1,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1615,1,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Rouffach, Grand Est, France",1629,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,2,21.45161162142955,0.0,0.00755628949467906,full
"Saverne, Grand Est, France",1620,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,1,34.0,0.0,0.011976435493659525,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1619,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,0.3372261973790022,0.0,0.0003778144253107335,full
"Turin, Piedmont, Italy",1605,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Soběslav, Jihočeský, Czech Republic",1613,1,1,17,17.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,14.643002974495364,0.0,0.0009650247670434126,full
"Rottenmann, Styria, Austria",1618,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,1,34.0,0.0,0.011976435493659525,full
"Rome, Latium, Italy",1606,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,0.7737056144690831,0.0,0.0008668280945023819,full
"Regensburg, Bavaria, Germany",1622,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,21,0.4484876484351508,0.0,0.0008663296159045781,full
"Castle Rastenberg, Rastenfeld, Lower Austria, Austria",1619,2,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,12.618595071429148,0.0,0.0014137357305555856,full
"Regensburg, Bavaria, Germany",1628,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,21,0.4484876484351508,0.0,0.00050246719996683,full
"Regensburg, Bavaria, Germany",1631,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,21,0.4484876484351508,0.0,0.00050246719996683,full
"Resterhafe, Lower Saxony, Germany",1602,6,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,6,34.90830433658618,0.0,0.006000058649055114,full
"Bad Teinach-Zavelstein, Baden-Württemberg, Germany",1619,1,1,15,15.0,0.0,0.0,0.004641839911560485,0.004641839911560485,1,30.0,0.0,0.00928367982312097,full
"Rome, Latium, Italy",1611,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,5,13.152995445974414,0.0,0.00463311769138559,full
"Berlin, Berlin, Germany",1624,1,1,17,17.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,21.45161162142955,0.0,0.0014137357305555856,full
"Rome, Latium, Italy",1612,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,5,13.152995445974414,0.0,0.00463311769138559,full
"Rome, Latium, Italy",1614,1,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,5,2.3211168434072493,0.0,0.00149454302731625,full
"Berlin, Berlin, Germany",1602,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,3.785578521428744,0.0,0.0014137357305555856,full
"Rome, Latium, Italy",1617,1,1,14,14.0,0.0,0.0,0.010983525724136658,0.010983525724136658,5,10.831878602567164,0.0,0.008498015519430135,full
"Castle Leombach, Leombach, Upper Austria, Austria",1623,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,6,1.4248287484320887,0.0,0.0013761486483138412,full
"Rostock, Mecklenburg-Vorpommern, Germany",1604,1,1,4,4.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,8.0,0.0,0.003863337681326781,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1616,1,1,13,13.0,0.0,0.0,0.01085607643422941,0.01085607643422941,60,4.383940565927029,0.0,0.0036609533743709815,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1614,2,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Soběslav, Jihočeský, Czech Republic",1614,2,2,17,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,18.430367251121606,0.0,0.0015295280680309787,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1613,3,1,14,14.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,4.721166763306031,0.0,0.0003778144253107335,full
"Butzbach, Hesse, Germany, (Holy Roman Empire)",1623,1,1,6,6.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,6,4.2744862452962655,0.0,0.0013761486483138412,full
"Butzbach, Hesse, Germany, (Holy Roman Empire)",1624,1,1,6,6.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,6,4.2744862452962655,0.0,0.0013761486483138412,full
"Strasbourg, Grand Est, France",1618,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,87,3.0962476547153637,0.0,0.00034689091101996073,full
"Butzbach, Hesse, Germany, (Holy Roman Empire)",1625,1,1,6,6.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,6,4.2744862452962655,0.0,0.0013761486483138412,full
"Butzbach, Hesse, Germany, (Holy Roman Empire)",1627,2,2,6,4.0,0.0,0.0,0.0019316688406633903,0.0015260139500467532,6,5.645750340535797,0.0,0.0019521213793116557,full
"Butzbach, Hesse, Germany, (Holy Roman Empire)",1630,1,1,6,6.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,6,4.2744862452962655,0.0,0.0013761486483138412,full
"Bytom, Silesian Voivodeship, Poland",1614,1,1,17,17.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,34.0,0.0,0.0022407181188602316,full
"Castle Leombach, Leombach, Upper Austria, Austria",1617,3,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,6,7.124143742160443,0.0,0.000798159898221182,full
"Castle Leombach, Leombach, Upper Austria, Austria",1619,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,6,7.124143742160443,0.0,0.000798159898221182,full
"Strasbourg, Grand Est, France",1599,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,87,0.3096247654715364,0.0,0.00034689091101996073,full
"Castle Leombach, Leombach, Upper Austria, Austria",1620,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,6,7.124143742160443,0.0,0.000798159898221182,full
"Steyr, Upper Austria, Austria",1619,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Schloss Weidenholz, Weidenholz, Upper Austria, Austria",1624,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,2,2.5237190142858297,0.0,0.0024374946912428313,full
"Schwertberg, Upper Austria, Austria",1595,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Soběslav, Jihočeský, Czech Republic",1616,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,2.5840593484403582,0.0,0.0009650247670434126,full
"Schloss Weidenholz, Weidenholz, Upper Austria, Austria",1623,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,2,2.5237190142858297,0.0,0.0024374946912428313,full
"Schloss Rabenstein, Styria, Austria",1604,2,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,3,10.0,0.0,0.0011203590594301158,full
"Burgstein, Baden-Württemberg, Germany",1597,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Bremen, Bremen, Germany",1603,1,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,3.4454124645871445,0.0,0.0009650247670434126,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1612,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,0.3372261973790022,0.0,0.0003778144253107335,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1610,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,0.3372261973790022,0.0,0.0003778144253107335,full
"Bologna, Emilia-Romagna, Italy",1617,2,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,22,0.884258917830015,0.0,0.0008540476993254846,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1603,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,60,1.0116785921370066,0.0,0.0003778144253107335,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1598,1,1,13,13.0,0.0,0.0,0.009785940326157403,0.009785940326157403,60,4.383940565927029,0.0,0.0033000754439678937,full
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1597,1,1,13,13.0,0.0,0.0,0.009785940326157403,0.009785940326157403,60,4.383940565927029,0.0,0.0033000754439678937,full
"Strechau, Styria, Austria",1599,1,1,7,7.0,0.0,0.0,0.0023685863653294253,0.0023685863653294253,1,14.0,0.0,0.004737172730658851,full
"Brussels, Brussels Capital Region, Belgium",1613,1,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,2,3.785578521428744,0.0,0.0024374946912428313,full
"Bremen, Bremen, Germany",1604,1,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,3.4454124645871445,0.0,0.0009650247670434126,full
"Bremen, Bremen, Germany",1607,2,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,3.4454124645871445,0.0,0.0009650247670434126,full
"Brno, South Moravia, Czech Republic",1620,2,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,10.094876057143319,0.0,0.0014137357305555856,full
"Schloss Rabenstein, Styria, Austria",1603,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,3,10.0,0.0,0.0011203590594301158,full
"Bruck an der Mur, Styria, Austria",1597,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,2.0,0.0,0.003863337681326781,full
"Brussels, Brussels Capital Region, Belgium",1612,1,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,2,3.785578521428744,0.0,0.0024374946912428313,full
"Brtnice, Vysočina, Czech Republic",1603,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,6.0,0.0,0.0022407181188602316,full
"Grodków, Opole Voivodeship, Poland",1610,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Aurich, Lower Saxony, Germany",1602,1,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,1,98.0,0.0,0.016844294181059174,full
"Wesenufer, Upper Austria, Austria",1620,1,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,16.0,0.0,0.0022407181188602316,full
"Amsterdam, North Holland, (United Provinces) Netherlands",1604,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,2.0,0.0,0.003863337681326781,full
"Weil der Stadt, Baden-Württemberg, Germany",1593,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,4,0.8613531161467861,0.0,0.0016638489752690611,full
"Weil der Stadt, Baden-Württemberg, Germany",1591,2,1,3,3.0,0.0,0.0,0.0024991537635174407,0.0024991537635174407,4,2.5840593484403582,0.0,0.002152653881935716,full
"Weil der Stadt, Baden-Württemberg, Germany",1590,1,1,3,3.0,0.0,0.0,0.0024991537635174407,0.0024991537635174407,4,2.5840593484403582,0.0,0.002152653881935716,full
"Ansbach, Bavaria, Germany",1599,3,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,13.249524825000606,0.0,0.0007068678652777928,full
"Ansbach, Bavaria, Germany",1602,2,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,13.249524825000606,0.0,0.0007068678652777928,full
"Wamberg, Bavaria, Germany",1615,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Vienna, Wien, Austria",1629,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,58,0.339983232573828,0.0,0.0003809032946684243,full
"Vienna, Wien, Austria",1628,4,2,14,10.75,0.0,0.0,0.010983525724136658,0.008517734057960021,58,6.668400846980528,0.0,0.005254230999924073,full
"Vienna, Wien, Austria",1626,2,1,14,14.0,0.0,0.0,0.010983525724136658,0.010983525724136658,58,4.759765256033592,0.0,0.0037342145807497764,full
"Vienna, Wien, Austria",1625,3,2,14,9.666666666666666,0.0,0.0,0.010983525724136658,0.0076958035025678105,58,6.3765179816244775,0.0,0.00503277797318724,full
"Ansbach, Bavaria, Germany",1603,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,13.249524825000606,0.0,0.0007068678652777928,full
"Vienna, Wien, Austria",1623,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,58,1.0199496977214841,0.0,0.0003809032946684243,full
"Vienna, Wien, Austria",1622,2,1,4,4.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,58,1.359932930295312,0.0,0.001208398460795786,full
"Vienna, Wien, Austria",1620,3,2,4,3.6666666666666665,0.0,0.0,0.0035542884031299392,0.00301341521564109,58,2.0656325855966617,0.0,0.0017695386009749417,full
"Altdöbern, Brandenburg, Germany",1609,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Widdern, Baden-Württemberg, Germany",1593,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Vienna, Wien, Austria",1618,13,6,17,8.538461538461538,0.0,0.0,0.005988217746829763,0.002596097383564316,58,12.187638294585366,0.0,0.004096665245806424,full
"Wiesensteig, Baden-Württemberg, Germany",1627,1,1,6,6.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,12.0,0.0,0.0022407181188602316,full
"Altdorf, Bavaria, Germany",1606,2,1,6,6.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,8,3.785578521428744,0.0,0.0017306268259650384,full
"Altdorf, Bavaria, Germany",1611,1,1,6,6.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,8,3.785578521428744,0.0,0.0017306268259650384,full
"Wolfenbüttel, Lower Saxony, Germany",1611,8,1,17,17.0,0.0,0.0,0.004365598184363214,0.004365598184363214,10,9.828204094808186,0.0,0.002523881761873278,full
"Wolfenbüttel, Lower Saxony, Germany",1610,2,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,10,1.1562593052715513,0.0,0.0006477127938556772,full
"Wittenberg, Saxony-Anhalt, Germany",1624,1,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1614,1,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1608,3,2,18,7.333333333333333,0.0,0.0,0.0019316688406633903,0.0016612322469189654,23,8.757407142432935,0.0,0.0012420196439387676,full
"Wittenberg, Saxony-Anhalt, Germany",1607,2,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1606,2,2,18,11.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,10.024926597258755,0.0,0.0007745874023007427,full
"Wittenberg, Saxony-Anhalt, Germany",1605,2,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1604,2,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1603,1,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1602,5,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,7.851754511479136,0.0,0.000488710238853163,full
"Wittenberg, Saxony-Anhalt, Germany",1601,3,2,18,13.333333333333334,0.0,0.0,0.0011203590594301158,0.0011203590594301158,23,10.831529886693367,0.0,0.0007745874023007427,full
"Altdorf, Bavaria, Germany",1623,1,1,6,6.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,8,3.785578521428744,0.0,0.0017306268259650384,full
"Vienna, Wien, Austria",1619,10,3,17,15.0,0.0,0.0,0.005988217746829763,0.00509577698747316,58,10.879463442362496,0.0,0.003768372359599596,full
"Vienna, Wien, Austria",1616,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,58,1.0199496977214841,0.0,0.0003809032946684243,full
"Augsburg, Bavaria, Germany",1620,2,2,8,4.5,0.0,0.0,0.0019316688406633903,0.0015260139500467532,5,7.6643399095682305,0.0,0.0021200684965973606,full
"Ulm, Baden-Württemberg, Germany",1620,7,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326653,65,10.257438342981617,0.0,0.0007659387439078372,full
"Ulm, Baden-Württemberg, Germany",1618,2,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
"Ulm, Baden-Württemberg, Germany",1617,1,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
"Uherské Hradiště, Zlín, Czech Republic",1603,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,4.0,0.0,0.0022407181188602316,full
"Třeboň, Jihočeský, Czech Republic",1615,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,6.0,0.0,0.0022407181188602316,full
"Ansbach, Bavaria, Germany",1613,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,8,1.2618595071429148,0.0,0.0012187473456214157,full
"Antwerp, Flanders, Belgium",1606,2,2,1,1.0,0.0,0.0,0.0019316688406633903,0.0015260139500467532,10,0.9163138199826525,0.0,0.001584161263121945,full
"Antwerp, Flanders, Belgium",1613,4,1,8,8.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,10,4.625037221086205,0.0,0.0015857972778644774,full
"Antwerp, Flanders, Belgium",1614,1,1,8,8.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,10,4.625037221086205,0.0,0.0015857972778644774,full
"Antwerp, Flanders, Belgium",1618,3,1,8,8.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,10,4.625037221086205,0.0,0.0015857972778644774,full
"Tübingen, Baden-Württemberg, Germany",1622,2,1,15,15.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,184,3.983332959202329,0.0,0.0007284131433992245,full
"Augsburg, Bavaria, Germany",1612,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,2.3211168434072493,0.0,0.0008668280945023819,full
"Augsburg, Bavaria, Germany",1613,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,2.3211168434072493,0.0,0.0008668280945023819,full
"Augsburg, Bavaria, Germany",1614,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,2.3211168434072493,0.0,0.0008668280945023819,full
"Tübingen, Baden-Württemberg, Germany",1615,2,1,5,5.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,184,1.327777653067443,0.0,0.00029751754450459345,full
"Regensburg, Bavaria, Germany",1620,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,21,0.4484876484351508,0.0,0.0008663296159045781,full
"Ulm, Baden-Württemberg, Germany",1619,3,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
